Time(Local),Production,Consumption
16.07.2026 01:00:00 +02:00,16566.26,11694.90
16.07.2026 02:00:00 +02:00,16418.21,11469.87
16.07.2026 03:00:00 +02:00,15920.60,11318.54
16.07.2026 04:00:00 +02:00,15565.61,11196.86
16.07.2026 05:00:00 +02:00,16231.32,11183.79
16.07.2026 06:00:00 +02:00,16696.09,11522.08
16.07.2026 07:00:00 +02:00,16761.20,12034.43
16.07.2026 08:00:00 +02:00,15989.14,12318.96
16.07.2026 09:00:00 +02:00,15359.09,12593.84
16.07.2026 10:00:00 +02:00,13469.54,12735.94
16.07.2026 11:00:00 +02:00,12022.07,12783.79
16.07.2026 12:00:00 +02:00,11312.88,12727.40
16.07.2026 13:00:00 +02:00,11572.59,12702.54
16.07.2026 14:00:00 +02:00,12005.18,12768.04
16.07.2026 15:00:00 +02:00,12817.81,12752.46
16.07.2026 16:00:00 +02:00,14305.97,12806.54
16.07.2026 17:00:00 +02:00,16357.50,12849.34
16.07.2026 18:00:00 +02:00,18127.31,12914.60
16.07.2026 19:00:00 +02:00,18909.29,12968.77
16.07.2026 20:00:00 +02:00,19417.50,12960.39
16.07.2026 21:00:00 +02:00,18106.82,12820.62
16.07.2026 22:00:00 +02:00,18095.27,12734.14
16.07.2026 23:00:00 +02:00,17607.07,12460.26
17.07.2026 00:00:00 +02:00,16804.85,12050.73
17.07.2026 01:00:00 +02:00,15716.92,11658.38
17.07.2026 02:00:00 +02:00,14978.13,11425.77
17.07.2026 03:00:00 +02:00,14280.07,11279.99
17.07.2026 04:00:00 +02:00,14501.28,11148.22
17.07.2026 05:00:00 +02:00,14706.16,11147.98
17.07.2026 06:00:00 +02:00,15317.33,11511.20
17.07.2026 07:00:00 +02:00,15473.69,12066.62
17.07.2026 08:00:00 +02:00,15257.64,12530.98
17.07.2026 09:00:00 +02:00,14349.25,12675.16
17.07.2026 10:00:00 +02:00,13475.03,12903.89
17.07.2026 11:00:00 +02:00,12206.56,12956.13
17.07.2026 12:00:00 +02:00,11404.18,12975.92
17.07.2026 13:00:00 +02:00,11613.83,13007.96
17.07.2026 14:00:00 +02:00,11370.64,13001.06
17.07.2026 15:00:00 +02:00,11565.56,12978.52
17.07.2026 16:00:00 +02:00,12190.15,12985.98
17.07.2026 17:00:00 +02:00,13729.62,12941.04
17.07.2026 18:00:00 +02:00,15342.76,12959.68
17.07.2026 19:00:00 +02:00,16691.13,12984.52
17.07.2026 20:00:00 +02:00,16945.31,12846.84
17.07.2026 21:00:00 +02:00,17179.11,12637.47
17.07.2026 22:00:00 +02:00,16924.36,12486.99
17.07.2026 23:00:00 +02:00,16084.13,12168.05
18.07.2026 00:00:00 +02:00,15991.81,11910.19
18.07.2026 01:00:00 +02:00,15258.17,11593.59
18.07.2026 02:00:00 +02:00,14716.15,11307.44
18.07.2026 03:00:00 +02:00,14109.72,11100.87
18.07.2026 04:00:00 +02:00,13783.41,10967.81
18.07.2026 05:00:00 +02:00,12719.76,10858.83
18.07.2026 06:00:00 +02:00,12478.27,10967.21
18.07.2026 07:00:00 +02:00,12329.11,11158.50
18.07.2026 08:00:00 +02:00,10886.79,11413.80
18.07.2026 09:00:00 +02:00,10037.26,11823.62
18.07.2026 10:00:00 +02:00,9811.52,12083.58
18.07.2026 11:00:00 +02:00,9703.71,12215.90
18.07.2026 12:00:00 +02:00,9705.18,12293.58
18.07.2026 13:00:00 +02:00,9594.75,12332.88
18.07.2026 14:00:00 +02:00,9658.91,12306.39
18.07.2026 15:00:00 +02:00,9833.21,12321.20
18.07.2026 16:00:00 +02:00,10006.76,12387.49
18.07.2026 17:00:00 +02:00,10080.29,12447.10
18.07.2026 18:00:00 +02:00,11048.62,12523.60
18.07.2026 19:00:00 +02:00,12446.70,12550.54
18.07.2026 20:00:00 +02:00,14214.94,12533.62
18.07.2026 21:00:00 +02:00,14641.68,12458.04
18.07.2026 22:00:00 +02:00,14461.72,12340.99
18.07.2026 23:00:00 +02:00,14512.82,12175.79
19.07.2026 00:00:00 +02:00,13904.49,11888.80
19.07.2026 01:00:00 +02:00,13056.92,11619.47
19.07.2026 02:00:00 +02:00,11728.67,11406.11
19.07.2026 03:00:00 +02:00,11078.80,11276.46
19.07.2026 04:00:00 +02:00,10623.58,11199.33
19.07.2026 05:00:00 +02:00,10368.22,11088.46
19.07.2026 06:00:00 +02:00,9518.00,11115.97
19.07.2026 07:00:00 +02:00,8926.60,11198.40
19.07.2026 08:00:00 +02:00,8788.56,11426.86
19.07.2026 09:00:00 +02:00,8999.37,11676.43
19.07.2026 10:00:00 +02:00,9167.49,11916.33
19.07.2026 11:00:00 +02:00,9198.43,12036.39
19.07.2026 12:00:00 +02:00,9796.30,12032.31
19.07.2026 13:00:00 +02:00,9675.24,11977.88
19.07.2026 14:00:00 +02:00,9526.09,11959.43
19.07.2026 15:00:00 +02:00,9086.70,12006.28
19.07.2026 16:00:00 +02:00,8985.45,12097.57
19.07.2026 17:00:00 +02:00,9867.77,12235.73
19.07.2026 18:00:00 +02:00,10708.50,12342.89
19.07.2026 19:00:00 +02:00,11859.42,12443.60
19.07.2026 20:00:00 +02:00,13794.84,12577.86
19.07.2026 21:00:00 +02:00,14202.37,12514.60
19.07.2026 22:00:00 +02:00,14290.49,12426.72
19.07.2026 23:00:00 +02:00,13660.44,12233.52
20.07.2026 00:00:00 +02:00,13723.90,12076.71
20.07.2026 01:00:00 +02:00,13260.24,11845.15
20.07.2026 02:00:00 +02:00,12611.36,11577.47
20.07.2026 03:00:00 +02:00,12358.67,11447.76
20.07.2026 04:00:00 +02:00,12240.08,11364.12
20.07.2026 05:00:00 +02:00,13372.75,11408.07
20.07.2026 06:00:00 +02:00,14353.81,11728.50
20.07.2026 07:00:00 +02:00,13897.96,12118.90
20.07.2026 08:00:00 +02:00,11832.32,12404.08
20.07.2026 09:00:00 +02:00,10246.73,12643.92
20.07.2026 10:00:00 +02:00,10082.00,12685.54
20.07.2026 11:00:00 +02:00,10186.25,12718.30
20.07.2026 12:00:00 +02:00,10110.36,12628.27
20.07.2026 13:00:00 +02:00,10134.75,12568.95
20.07.2026 14:00:00 +02:00,10183.22,12566.86
20.07.2026 15:00:00 +02:00,10353.15,12541.93
20.07.2026 16:00:00 +02:00,10047.26,12568.48
20.07.2026 17:00:00 +02:00,10253.79,12555.01
20.07.2026 18:00:00 +02:00,12028.23,12616.92
20.07.2026 19:00:00 +02:00,15127.03,12678.80
20.07.2026 20:00:00 +02:00,16499.90,12722.78
20.07.2026 21:00:00 +02:00,16275.11,12637.18
20.07.2026 22:00:00 +02:00,15829.03,12565.66
20.07.2026 23:00:00 +02:00,15298.22,12367.64
21.07.2026 00:00:00 +02:00,14814.43,11977.47
21.07.2026 01:00:00 +02:00,14584.13,11642.44
21.07.2026 02:00:00 +02:00,14486.54,11420.04
21.07.2026 03:00:00 +02:00,13803.16,11259.38
21.07.2026 04:00:00 +02:00,14047.40,11205.97
21.07.2026 05:00:00 +02:00,14373.22,11241.19
21.07.2026 06:00:00 +02:00,14921.13,11563.86
21.07.2026 07:00:00 +02:00,15348.27,11838.66
21.07.2026 08:00:00 +02:00,14244.20,12259.92
21.07.2026 09:00:00 +02:00,12066.38,12417.35
21.07.2026 10:00:00 +02:00,10496.65,12573.17
21.07.2026 11:00:00 +02:00,10161.62,12641.66
21.07.2026 12:00:00 +02:00,10078.68,12666.49
21.07.2026 13:00:00 +02:00,10463.02,12765.78
21.07.2026 14:00:00 +02:00,10602.31,12759.82
21.07.2026 15:00:00 +02:00,10841.49,12827.11
21.07.2026 16:00:00 +02:00,10987.85,12953.17
21.07.2026 17:00:00 +02:00,11533.09,12919.27
21.07.2026 18:00:00 +02:00,14332.63,12937.00
21.07.2026 19:00:00 +02:00,16139.56,12925.63
21.07.2026 20:00:00 +02:00,17360.05,12925.46
21.07.2026 21:00:00 +02:00,17373.39,12767.07
21.07.2026 22:00:00 +02:00,16185.28,12566.94
21.07.2026 23:00:00 +02:00,15195.47,12256.80
22.07.2026 00:00:00 +02:00,15018.62,11842.25
22.07.2026 01:00:00 +02:00,14699.08,11533.83
22.07.2026 02:00:00 +02:00,14204.35,11289.75
22.07.2026 03:00:00 +02:00,13444.29,11186.39
22.07.2026 04:00:00 +02:00,12782.94,11056.68
22.07.2026 05:00:00 +02:00,12506.85,11039.66
22.07.2026 06:00:00 +02:00,12516.13,11373.04
22.07.2026 07:00:00 +02:00,12701.34,11794.58
22.07.2026 08:00:00 +02:00,12040.67,12058.78
22.07.2026 09:00:00 +02:00,10248.01,12290.18
22.07.2026 10:00:00 +02:00,10273.33,12482.20
22.07.2026 11:00:00 +02:00,10095.54,12561.47
22.07.2026 12:00:00 +02:00,10354.87,12593.22
22.07.2026 13:00:00 +02:00,10392.38,12554.05
22.07.2026 14:00:00 +02:00,10419.48,12549.88
22.07.2026 15:00:00 +02:00,10601.51,12544.04
22.07.2026 16:00:00 +02:00,10418.37,12609.57
22.07.2026 17:00:00 +02:00,10695.10,12635.66
22.07.2026 18:00:00 +02:00,11769.44,12674.68
22.07.2026 19:00:00 +02:00,13565.27,12690.17
22.07.2026 20:00:00 +02:00,14486.33,12655.65
22.07.2026 21:00:00 +02:00,14809.09,12615.86
22.07.2026 22:00:00 +02:00,14328.89,12542.34
22.07.2026 23:00:00 +02:00,13850.98,12330.52
23.07.2026 00:00:00 +02:00,13998.55,11923.84
23.07.2026 01:00:00 +02:00,13389.42,11569.88
23.07.2026 02:00:00 +02:00,13008.39,11355.22
23.07.2026 03:00:00 +02:00,12604.15,11289.49
23.07.2026 04:00:00 +02:00,12793.55,11220.86
23.07.2026 05:00:00 +02:00,13605.43,11288.24
23.07.2026 06:00:00 +02:00,14805.64,11664.90
23.07.2026 07:00:00 +02:00,15452.32,12142.43
23.07.2026 08:00:00 +02:00,15171.82,12467.22
23.07.2026 09:00:00 +02:00,13430.15,12554.43
23.07.2026 10:00:00 +02:00,11964.93,12652.18
23.07.2026 11:00:00 +02:00,10815.03,12676.02
23.07.2026 12:00:00 +02:00,10527.73,12586.97
23.07.2026 13:00:00 +02:00,10504.58,12611.98
23.07.2026 14:00:00 +02:00,10779.65,12655.06
23.07.2026 15:00:00 +02:00,11031.01,12740.20
23.07.2026 16:00:00 +02:00,10733.86,12831.44
23.07.2026 17:00:00 +02:00,11575.79,12880.39
23.07.2026 18:00:00 +02:00,14833.73,12985.88
23.07.2026 19:00:00 +02:00,17679.56,12935.30
23.07.2026 20:00:00 +02:00,18862.51,12907.72
23.07.2026 21:00:00 +02:00,18886.52,12817.97
23.07.2026 22:00:00 +02:00,18584.23,12730.18
23.07.2026 23:00:00 +02:00,17890.82,12430.69
24.07.2026 00:00:00 +02:00,16238.29,12006.41
24.07.2026 01:00:00 +02:00,15553.79,11687.80
24.07.2026 02:00:00 +02:00,15042.29,11466.68
24.07.2026 03:00:00 +02:00,14981.88,11367.77
24.07.2026 04:00:00 +02:00,15054.58,11261.69
24.07.2026 05:00:00 +02:00,14926.54,11224.01
24.07.2026 06:00:00 +02:00,15424.65,11537.52
24.07.2026 07:00:00 +02:00,15925.15,11876.39
24.07.2026 08:00:00 +02:00,15728.23,12414.51
24.07.2026 09:00:00 +02:00,13602.90,12687.36
24.07.2026 10:00:00 +02:00,11771.62,12882.83
24.07.2026 11:00:00 +02:00,10861.11,12999.30
24.07.2026 12:00:00 +02:00,10327.60,12956.16
24.07.2026 13:00:00 +02:00,10123.85,13018.49
24.07.2026 14:00:00 +02:00,9813.37,13094.74
24.07.2026 15:00:00 +02:00,9637.23,13106.85
24.07.2026 16:00:00 +02:00,10004.23,13065.93
24.07.2026 17:00:00 +02:00,12535.17,12990.37
24.07.2026 18:00:00 +02:00,15161.65,12995.31
24.07.2026 19:00:00 +02:00,16292.12,12960.42
24.07.2026 20:00:00 +02:00,16139.37,12827.72
24.07.2026 21:00:00 +02:00,16191.23,12624.11
24.07.2026 22:00:00 +02:00,16037.38,12590.42
24.07.2026 23:00:00 +02:00,15734.39,12315.29
25.07.2026 00:00:00 +02:00,15255.84,11985.02
25.07.2026 01:00:00 +02:00,14954.78,11623.68
25.07.2026 02:00:00 +02:00,14489.16,11375.48
25.07.2026 03:00:00 +02:00,14329.26,11233.76
25.07.2026 04:00:00 +02:00,13607.98,11058.47
25.07.2026 05:00:00 +02:00,13130.33,10936.22
25.07.2026 06:00:00 +02:00,12298.88,11010.08
25.07.2026 07:00:00 +02:00,10984.51,11193.30
25.07.2026 08:00:00 +02:00,9785.27,11509.61
25.07.2026 09:00:00 +02:00,8646.13,11937.03
25.07.2026 10:00:00 +02:00,8808.15,12244.42
25.07.2026 11:00:00 +02:00,8740.54,12426.46
25.07.2026 12:00:00 +02:00,8658.12,12483.45
25.07.2026 13:00:00 +02:00,8499.37,12539.32
25.07.2026 14:00:00 +02:00,8856.29,12611.95
25.07.2026 15:00:00 +02:00,8813.97,12639.69
25.07.2026 16:00:00 +02:00,9002.26,12615.11
25.07.2026 17:00:00 +02:00,9591.76,12578.66
25.07.2026 18:00:00 +02:00,11177.47,12337.33
25.07.2026 19:00:00 +02:00,13581.38,12295.54
25.07.2026 20:00:00 +02:00,14672.46,12162.87
25.07.2026 21:00:00 +02:00,14817.73,12022.00
25.07.2026 22:00:00 +02:00,14449.94,12002.85
25.07.2026 23:00:00 +02:00,14516.24,11842.19
26.07.2026 00:00:00 +02:00,13499.19,11545.66
26.07.2026 01:00:00 +02:00,13287.63,11383.66
26.07.2026 02:00:00 +02:00,13101.81,11243.82
26.07.2026 03:00:00 +02:00,13063.79,11143.12
26.07.2026 04:00:00 +02:00,12303.37,11061.32
26.07.2026 05:00:00 +02:00,11557.35,10943.87
26.07.2026 06:00:00 +02:00,9726.54,10913.87
26.07.2026 07:00:00 +02:00,8865.90,10992.91
26.07.2026 08:00:00 +02:00,8554.77,11159.58
26.07.2026 09:00:00 +02:00,8593.71,11418.45
26.07.2026 10:00:00 +02:00,8206.48,11621.57
26.07.2026 11:00:00 +02:00,7752.89,11714.40
26.07.2026 12:00:00 +02:00,7725.35,11798.41
26.07.2026 13:00:00 +02:00,7636.78,11860.40
26.07.2026 14:00:00 +02:00,7595.63,11921.51
26.07.2026 15:00:00 +02:00,7433.25,11967.30
26.07.2026 16:00:00 +02:00,7777.18,12039.20
26.07.2026 17:00:00 +02:00,8983.97,12223.20
26.07.2026 18:00:00 +02:00,10687.95,12272.86
26.07.2026 19:00:00 +02:00,12672.62,12363.75
26.07.2026 20:00:00 +02:00,13408.09,12404.08
26.07.2026 21:00:00 +02:00,13998.14,12363.01
26.07.2026 22:00:00 +02:00,13126.61,12370.95
26.07.2026 23:00:00 +02:00,12056.94,12115.90
27.07.2026 00:00:00 +02:00,10363.20,11739.67
27.07.2026 01:00:00 +02:00,10237.66,11486.22
27.07.2026 02:00:00 +02:00,10460.56,11291.02
27.07.2026 03:00:00 +02:00,10890.11,11220.79
27.07.2026 04:00:00 +02:00,11095.10,11210.55
27.07.2026 05:00:00 +02:00,11255.56,11259.99
27.07.2026 06:00:00 +02:00,11957.09,11715.30
27.07.2026 07:00:00 +02:00,12257.96,12294.76
27.07.2026 08:00:00 +02:00,11904.79,12593.05
27.07.2026 09:00:00 +02:00,11573.10,12776.48
27.07.2026 10:00:00 +02:00,11781.86,12877.13
27.07.2026 11:00:00 +02:00,10890.77,12946.18
27.07.2026 12:00:00 +02:00,10809.33,12969.54
27.07.2026 13:00:00 +02:00,10892.84,12966.02
27.07.2026 14:00:00 +02:00,10873.47,13001.06
27.07.2026 15:00:00 +02:00,10841.25,13010.61
27.07.2026 16:00:00 +02:00,11106.55,12994.52
27.07.2026 17:00:00 +02:00,11681.69,12890.14
27.07.2026 18:00:00 +02:00,13036.28,12948.16
27.07.2026 19:00:00 +02:00,14665.32,12994.32
27.07.2026 20:00:00 +02:00,15561.08,12997.82
27.07.2026 21:00:00 +02:00,16048.96,12893.06
27.07.2026 22:00:00 +02:00,15998.48,12829.21
27.07.2026 23:00:00 +02:00,15607.54,12445.53
28.07.2026 00:00:00 +02:00,14817.66,12073.06
28.07.2026 01:00:00 +02:00,14319.97,11730.20
28.07.2026 02:00:00 +02:00,14139.37,11522.88
28.07.2026 03:00:00 +02:00,13820.13,11412.76
28.07.2026 04:00:00 +02:00,13638.63,11395.57
28.07.2026 05:00:00 +02:00,13530.73,11402.66
28.07.2026 06:00:00 +02:00,14544.61,11866.42
28.07.2026 07:00:00 +02:00,15193.18,12299.45
28.07.2026 08:00:00 +02:00,14210.29,12538.57
28.07.2026 09:00:00 +02:00,11638.94,12675.93
28.07.2026 10:00:00 +02:00,10100.08,12837.92
28.07.2026 11:00:00 +02:00,9680.35,12866.97
28.07.2026 12:00:00 +02:00,9742.96,12820.94
28.07.2026 13:00:00 +02:00,9936.79,12805.08
28.07.2026 14:00:00 +02:00,9921.64,12921.98
28.07.2026 15:00:00 +02:00,9830.98,13016.58
28.07.2026 16:00:00 +02:00,9637.96,13063.30
28.07.2026 17:00:00 +02:00,11634.01,13093.52
28.07.2026 18:00:00 +02:00,15115.99,13171.72
28.07.2026 19:00:00 +02:00,16203.52,13166.86
28.07.2026 20:00:00 +02:00,16674.73,13089.58
28.07.2026 21:00:00 +02:00,16395.80,13006.58
28.07.2026 22:00:00 +02:00,15857.11,12843.23
28.07.2026 23:00:00 +02:00,15384.03,12472.37
29.07.2026 00:00:00 +02:00,15260.79,11987.08
29.07.2026 01:00:00 +02:00,15077.11,11700.02
29.07.2026 02:00:00 +02:00,14443.23,11448.74
29.07.2026 03:00:00 +02:00,14128.39,11322.05
29.07.2026 04:00:00 +02:00,14027.14,11264.30
29.07.2026 05:00:00 +02:00,14600.08,11231.71
29.07.2026 06:00:00 +02:00,14817.82,11678.54
29.07.2026 07:00:00 +02:00,15327.33,12273.56
29.07.2026 08:00:00 +02:00,14783.23,12538.44
29.07.2026 09:00:00 +02:00,12149.47,12669.88
29.07.2026 10:00:00 +02:00,10465.61,12793.50
29.07.2026 11:00:00 +02:00,10248.41,12917.11
29.07.2026 12:00:00 +02:00,10340.25,12941.21
29.07.2026 13:00:00 +02:00,10104.40,12900.97
29.07.2026 14:00:00 +02:00,10208.28,12995.01
29.07.2026 15:00:00 +02:00,10659.00,13070.88
29.07.2026 16:00:00 +02:00,11313.27,13152.65
29.07.2026 17:00:00 +02:00,13500.69,13083.85
29.07.2026 18:00:00 +02:00,15831.43,13156.18
29.07.2026 19:00:00 +02:00,16773.90,13136.45
29.07.2026 20:00:00 +02:00,16673.29,13038.11
29.07.2026 21:00:00 +02:00,16406.73,12868.98
29.07.2026 22:00:00 +02:00,15941.56,12717.58
29.07.2026 23:00:00 +02:00,15122.07,12356.62
30.07.2026 00:00:00 +02:00,14529.21,11910.62
30.07.2026 01:00:00 +02:00,14142.52,11523.16
30.07.2026 02:00:00 +02:00,13996.08,11307.88
30.07.2026 03:00:00 +02:00,13647.90,11174.00
30.07.2026 04:00:00 +02:00,12846.76,11077.14
30.07.2026 05:00:00 +02:00,13304.50,11111.70
30.07.2026 06:00:00 +02:00,14290.10,11531.40
30.07.2026 07:00:00 +02:00,15242.08,12153.30
30.07.2026 08:00:00 +02:00,14279.14,12591.52
30.07.2026 09:00:00 +02:00,12399.66,12573.04
30.07.2026 10:00:00 +02:00,10892.12,12826.60
30.07.2026 11:00:00 +02:00,10620.51,13025.42
30.07.2026 12:00:00 +02:00,10405.22,12928.66
30.07.2026 13:00:00 +02:00,10356.50,12956.06
30.07.2026 14:00:00 +02:00,10374.11,13007.15
30.07.2026 15:00:00 +02:00,10531.87,12921.86
30.07.2026 16:00:00 +02:00,11504.02,13026.68
30.07.2026 17:00:00 +02:00,13807.76,13057.21
30.07.2026 18:00:00 +02:00,15537.82,13090.46
30.07.2026 19:00:00 +02:00,16895.69,13028.85
30.07.2026 20:00:00 +02:00,16742.73,12926.36
30.07.2026 21:00:00 +02:00,16249.70,12784.23
30.07.2026 22:00:00 +02:00,15972.44,12652.48
30.07.2026 23:00:00 +02:00,15722.75,12435.07
31.07.2026 00:00:00 +02:00,14901.90,12066.41
31.07.2026 01:00:00 +02:00,14564.47,11731.34
31.07.2026 02:00:00 +02:00,14481.84,11536.53
31.07.2026 03:00:00 +02:00,14407.61,11429.67
31.07.2026 04:00:00 +02:00,14210.64,11345.10
31.07.2026 05:00:00 +02:00,14890.34,11447.07
31.07.2026 06:00:00 +02:00,15513.15,11831.24
31.07.2026 07:00:00 +02:00,16191.00,12354.86
31.07.2026 08:00:00 +02:00,16229.27,12645.30
31.07.2026 09:00:00 +02:00,10627.79,12414.29
31.07.2026 10:00:00 +02:00,12623.52,12748.69
31.07.2026 11:00:00 +02:00,11222.39,12777.84
31.07.2026 12:00:00 +02:00,11080.29,12865.33
31.07.2026 13:00:00 +02:00,10816.54,12860.20
31.07.2026 14:00:00 +02:00,11198.88,12875.46
31.07.2026 15:00:00 +02:00,11926.00,12861.28
31.07.2026 16:00:00 +02:00,13407.32,12880.67
31.07.2026 17:00:00 +02:00,15777.93,12931.96
31.07.2026 18:00:00 +02:00,16965.02,12994.76
31.07.2026 19:00:00 +02:00,16828.44,12982.54
31.07.2026 20:00:00 +02:00,16962.94,12924.24
31.07.2026 21:00:00 +02:00,16925.32,12838.04
31.07.2026 22:00:00 +02:00,16681.77,12786.29
31.07.2026 23:00:00 +02:00,16313.64,12469.81
01.08.2026 00:00:00 +02:00,16021.45,12186.88
01.08.2026 01:00:00 +02:00,15806.43,11829.58
01.08.2026 02:00:00 +02:00,15544.60,11619.90
01.08.2026 03:00:00 +02:00,15377.72,11465.17
01.08.2026 04:00:00 +02:00,15408.45,11422.56
01.08.2026 05:00:00 +02:00,15303.16,11327.10
01.08.2026 06:00:00 +02:00,15374.98,11338.41
01.08.2026 07:00:00 +02:00,15457.83,11543.90
01.08.2026 08:00:00 +02:00,15130.54,11768.12
01.08.2026 09:00:00 +02:00,13935.39,12028.54
01.08.2026 10:00:00 +02:00,12479.16,12182.07
01.08.2026 11:00:00 +02:00,11183.67,12236.40
01.08.2026 12:00:00 +02:00,10403.63,12219.94
01.08.2026 13:00:00 +02:00,10230.22,12259.39
01.08.2026 14:00:00 +02:00,10083.41,12231.56
01.08.2026 15:00:00 +02:00,9533.19,12231.82
01.08.2026 16:00:00 +02:00,9955.36,12272.47
01.08.2026 17:00:00 +02:00,11842.19,12426.25
01.08.2026 18:00:00 +02:00,15140.62,12617.98
01.08.2026 19:00:00 +02:00,16569.06,12716.60
01.08.2026 20:00:00 +02:00,16552.11,12643.00
01.08.2026 21:00:00 +02:00,16351.26,12545.42
01.08.2026 22:00:00 +02:00,16054.52,12466.42
01.08.2026 23:00:00 +02:00,15583.41,12215.86
02.08.2026 00:00:00 +02:00,14907.59,11889.03
02.08.2026 01:00:00 +02:00,14800.61,11606.32
02.08.2026 02:00:00 +02:00,14836.45,11434.11
02.08.2026 03:00:00 +02:00,14747.23,11311.28
02.08.2026 04:00:00 +02:00,14598.85,11233.18
02.08.2026 05:00:00 +02:00,14696.81,11173.06
02.08.2026 06:00:00 +02:00,14180.54,11125.71
02.08.2026 07:00:00 +02:00,13975.55,11210.89
02.08.2026 08:00:00 +02:00,12492.55,11370.73
02.08.2026 09:00:00 +02:00,10567.32,11461.26
02.08.2026 10:00:00 +02:00,9673.97,11822.30
02.08.2026 11:00:00 +02:00,9428.84,11983.98
02.08.2026 12:00:00 +02:00,9381.99,12055.76
02.08.2026 13:00:00 +02:00,9467.48,12086.56
02.08.2026 14:00:00 +02:00,9631.23,12167.35
02.08.2026 15:00:00 +02:00,9852.47,12221.52
02.08.2026 16:00:00 +02:00,10611.49,12402.59
02.08.2026 17:00:00 +02:00,11628.07,12517.34
02.08.2026 18:00:00 +02:00,14528.72,12767.73
02.08.2026 19:00:00 +02:00,16578.30,12985.38
02.08.2026 20:00:00 +02:00,17057.00,13015.76
02.08.2026 21:00:00 +02:00,17004.81,12973.74
02.08.2026 22:00:00 +02:00,16950.60,12937.19
02.08.2026 23:00:00 +02:00,15763.72,12595.40
03.08.2026 00:00:00 +02:00,14835.43,12164.28
03.08.2026 01:00:00 +02:00,14507.02,11845.76
03.08.2026 02:00:00 +02:00,14467.55,11677.53
03.08.2026 03:00:00 +02:00,13954.75,11586.76
03.08.2026 04:00:00 +02:00,14195.75,11605.24
03.08.2026 05:00:00 +02:00,14692.74,11724.12
03.08.2026 06:00:00 +02:00,15942.59,12376.51
03.08.2026 07:00:00 +02:00,16621.73,13044.73
03.08.2026 08:00:00 +02:00,16034.78,13363.60
03.08.2026 09:00:00 +02:00,14252.68,13180.03
03.08.2026 10:00:00 +02:00,12700.54,13182.98
03.08.2026 11:00:00 +02:00,11633.28,13345.07
03.08.2026 12:00:00 +02:00,11031.81,13318.31
03.08.2026 13:00:00 +02:00,11275.35,13298.66
03.08.2026 14:00:00 +02:00,11389.31,13289.88
03.08.2026 15:00:00 +02:00,11838.70,13273.11
03.08.2026 16:00:00 +02:00,12856.00,13394.85
03.08.2026 17:00:00 +02:00,15064.38,13421.88
03.08.2026 18:00:00 +02:00,16567.05,13474.18
03.08.2026 19:00:00 +02:00,18306.94,13460.26
03.08.2026 20:00:00 +02:00,18318.39,13464.33
03.08.2026 21:00:00 +02:00,18131.51,13418.60
03.08.2026 22:00:00 +02:00,17277.02,13277.98
03.08.2026 23:00:00 +02:00,16617.72,12866.96
04.08.2026 00:00:00 +02:00,15411.54,12351.48
04.08.2026 01:00:00 +02:00,14573.33,11994.30
04.08.2026 02:00:00 +02:00,14055.54,11753.42
04.08.2026 03:00:00 +02:00,13688.37,11573.10
04.08.2026 04:00:00 +02:00,13917.92,11579.64
04.08.2026 05:00:00 +02:00,14956.85,11712.55
04.08.2026 06:00:00 +02:00,15840.50,12331.94
04.08.2026 07:00:00 +02:00,16790.76,13014.33
04.08.2026 08:00:00 +02:00,16469.15,13236.97
04.08.2026 09:00:00 +02:00,14944.14,13191.17
04.08.2026 10:00:00 +02:00,12490.63,13140.61
04.08.2026 11:00:00 +02:00,11147.64,13196.04
04.08.2026 12:00:00 +02:00,10793.91,13286.37
04.08.2026 13:00:00 +02:00,10656.02,13338.68
04.08.2026 14:00:00 +02:00,10704.91,13431.50
04.08.2026 15:00:00 +02:00,11510.86,13531.06
04.08.2026 16:00:00 +02:00,12681.46,13686.64
04.08.2026 17:00:00 +02:00,15154.55,13716.29
04.08.2026 18:00:00 +02:00,16687.08,13737.16
04.08.2026 19:00:00 +02:00,17952.74,13720.02
04.08.2026 20:00:00 +02:00,17561.72,13628.34
04.08.2026 21:00:00 +02:00,17175.34,13529.59
04.08.2026 22:00:00 +02:00,16876.75,13330.86
04.08.2026 23:00:00 +02:00,16412.87,12837.26
05.08.2026 00:00:00 +02:00,15808.59,12360.57
05.08.2026 01:00:00 +02:00,15561.96,12053.31
05.08.2026 02:00:00 +02:00,14982.44,11779.45
05.08.2026 03:00:00 +02:00,14438.74,11665.92
05.08.2026 04:00:00 +02:00,14404.28,11673.31
05.08.2026 05:00:00 +02:00,14216.02,11742.70
05.08.2026 06:00:00 +02:00,14494.99,12273.24
05.08.2026 07:00:00 +02:00,15479.09,12979.48
05.08.2026 08:00:00 +02:00,14294.40,13293.98
05.08.2026 09:00:00 +02:00,11947.62,13419.04
05.08.2026 10:00:00 +02:00,10142.63,13530.64
05.08.2026 11:00:00 +02:00,9586.20,13580.21
05.08.2026 12:00:00 +02:00,9148.85,13672.04
05.08.2026 13:00:00 +02:00,9236.35,13730.02
05.08.2026 14:00:00 +02:00,9194.07,13746.23
05.08.2026 15:00:00 +02:00,9269.70,13792.61
05.08.2026 16:00:00 +02:00,9409.48,13892.11
05.08.2026 17:00:00 +02:00,10415.39,13822.44
05.08.2026 18:00:00 +02:00,12706.08,13747.20
05.08.2026 19:00:00 +02:00,14941.65,13693.52
